company_id,ruc,razon_social,sector,region,empleados,segmento,fecha_alta,ejecutivo_comercial,nps,csat,facturacion_total,facturacion_promedio,facturacion_maxima,dias_mora_promedio,deuda_total,trafico_total_gb,trafico_promedio_gb,ancho_banda_promedio,pico_maximo_mbps,cantidad_servicios,monto_mensual_promedio,sla_promedio,cantidad_tickets,tiempo_resolucion_promedio,tickets_escalados,cantidad_eventos,duracion_promedio_eventos,churn,risk_score
238,20234138999,Comunicaciones Inca EIRL,Telecomunicaciones,Cusco,1848,Enterprise,2017-12-05,Ejecutivo_39,38,1.74,643776.74,26824.030833333334,58776.87,25.625,633329.23,165424.65000000002,6892.693750000001,275.70750000000004,1209.24,4,15193.067500000001,99.92500000000001,44,127.88636363636364,33,163,233.50306748466258,1,94.17
251,20603850506,Medical Andes SAC,Salud,Cusco,8321,Enterprise,2022-06-01,Ejecutivo_2,84,3.93,863059.5699999998,35960.81541666666,58931.04,5.5,601972.96,152079.4,6336.641666666666,253.4658333333334,873.77,4,10196.8675,99.83749999999999,13,31.923076923076923,0,26,25.192307692307693,0,51.66
261,20999347687,Distribuidora Andes SAC,Retail,Cajamarca,1970,SMB,2023-04-10,Ejecutivo_12,70,4.65,861542.0199999999,35897.58416666666,58131.22,4.416666666666667,638877.05,217858.02,9077.4175,363.0966666666666,1251.71,3,14510.25,99.91666666666667,23,19.782608695652176,1,40,28.45,0,5.8
295,20444328309,Obras Pac�fico EIRL,Construcci�n,Lima,5021,Mid-Market,2022-12-23,Ejecutivo_46,92,4.56,696336.58,29014.024166666666,59575.9,3.8333333333333335,702368.46,208123.32,8671.805,346.87249999999995,1195.78,5,11189.78,99.92,18,20.27777777777778,1,31,29.967741935483872,0,10.05
346,20908781414,Retail Per� SAC,Retail,Chiclayo,7629,SMB,2020-08-01,Ejecutivo_47,97,4.09,731994.51,30499.77125,59963.2,5.208333333333333,676345.16,260782.97999999998,10865.957499999999,434.6383333333333,1498.33,2,3741.2650000000003,99.725,21,22.047619047619047,0,24,28.0,0,57.51
383,20559428434,Farmac�utica Norte SAC,Salud,Tacna,7032,Enterprise,2020-08-19,Ejecutivo_34,64,3.75,922877.0800000001,38453.21166666667,58988.11,3.6666666666666665,611029.9799999999,37851.84,1577.1599999999999,63.086666666666645,217.48,4,17151.97,99.71249999999999,13,27.53846153846154,0,36,30.333333333333332,0,57.01
385,20143866322,Agro Norte SAC,Agroindustria,Ica,5126,SMB,2017-12-16,Ejecutivo_36,67,4.62,738247.53,30760.31375,59442.0,5.291666666666667,500214.90999999986,265511.6,11062.983333333332,442.51916666666665,1525.5,3,11540.996666666666,99.76666666666667,23,28.782608695652176,0,54,27.814814814814813,0,42.89
403,20234601367,Distribuidora Per� EIRL,Retail,Trujillo,505,SMB,2022-01-24,Ejecutivo_4,21,2.95,815888.0699999998,33995.33624999999,59910.1,38.875,691398.5100000001,120942.93000000001,5039.288750000001,201.5716666666667,884.09,3,5291.333333333333,99.91666666666667,53,142.37735849056602,45,160,263.64375,1,80.63
437,20329832482,Agroindustrial Inca SAC,Agroindustria,Arequipa,4803,Enterprise,2022-04-18,Ejecutivo_38,20,2.64,775727.8999999999,32321.99583333333,53108.58,45.916666666666664,619189.85,123336.01999999997,5139.000833333333,205.55999999999997,901.58,2,8155.695000000001,99.725,57,126.3859649122807,38,134,249.22388059701493,1,91.77
441,20772233060,Capital Capital EIRL,Finanzas,Ica,3381,SMB,2020-01-02,Ejecutivo_42,97,3.61,737598.0099999999,30733.250416666662,58362.13,4.083333333333333,652979.36,127657.46,5319.060833333334,212.76250000000005,733.46,2,9629.735,99.725,13,21.846153846153847,1,22,25.227272727272727,0,51.22
466,20091570184,Educativa Per� EIRL,Educaci�n,Cusco,9355,Mid-Market,2023-09-09,Ejecutivo_17,89,4.14,831120.1499999999,34630.00625,59892.72,5.291666666666667,511152.68000000005,243927.04,10163.626666666667,406.54541666666677,1401.49,4,11662.5575,99.6125,17,27.941176470588236,0,45,26.42222222222222,0,18.05
468,20098813858,Log�stica Pac�fico SAC,Transporte,Chiclayo,5475,Mid-Market,2023-09-04,Ejecutivo_19,72,4.82,916438.96,38184.956666666665,58730.96,4.791666666666667,487882.95,128539.6,5355.816666666667,214.23291666666668,738.53,3,8642.456666666667,99.93333333333334,21,18.095238095238095,0,33,25.060606060606062,0,1.49
501,20072006425,Obras Capital EIRL,Construcci�n,Huancayo,5805,Enterprise,2018-07-23,Ejecutivo_2,60,3.8,768212.9499999997,32008.872916666656,54437.63,6.125,658920.2000000001,248048.61000000002,10335.358750000001,413.41416666666686,1425.17,3,11321.88,99.78333333333335,24,17.75,1,41,30.878048780487806,0,46.32
506,20050613878,Industrial Per� EIRL,Manufactura,Tacna,1660,SMB,2020-10-05,Ejecutivo_7,82,4.34,731708.3300000001,30487.847083333338,58091.18,4.875,656216.2,203326.16999999998,8471.92375,338.8766666666666,1168.21,1,12909.14,99.9,15,19.333333333333332,0,54,31.51851851851852,0,46.95
516,20822078113,Industrial Per� SAC,Manufactura,Trujillo,9267,Enterprise,2016-11-09,Ejecutivo_17,58,3.54,794076.0800000001,33086.503333333334,57290.81,4.25,616180.6,231192.25000000003,9633.010416666668,385.3204166666665,1328.32,3,12773.903333333335,99.93333333333334,14,24.928571428571427,1,47,31.319148936170212,0,30.95
526,20195085016,Comunicaciones Sur SAC,Telecomunicaciones,Arequipa,3392,Enterprise,2022-06-14,Ejecutivo_27,96,4.1,647682.86,26986.78583333333,59354.27,4.291666666666667,662636.41,88295.35999999999,3678.973333333333,147.16,507.3,4,11243.932499999999,99.8125,20,21.4,1,20,32.15,0,43.89
562,20749946579,Telecom Andes EIRL,Telecomunicaciones,Trujillo,1217,SMB,2019-11-07,Ejecutivo_13,92,3.78,586241.5499999999,24426.731249999997,53230.65,3.4583333333333335,650420.5999999999,154539.0,6439.125,257.565,887.91,1,805.68,99.95,9,28.666666666666668,1,53,30.81132075471698,0,26.47
568,20806479695,Manufactura Norte SAC,Manufactura,Lima,9525,Enterprise,2021-11-11,Ejecutivo_19,66,4.32,695317.23,28971.55125,56570.01,4.208333333333333,698140.0299999999,155712.21999999997,6488.009166666666,259.52000000000004,894.65,5,16744.620000000003,99.75,18,21.944444444444443,2,34,27.264705882352942,0,12.64
574,20963919195,Market Per� EIRL,Retail,Piura,8692,Mid-Market,2020-10-18,Ejecutivo_25,34,1.97,814889.88,33953.745,58661.85,30.416666666666668,532115.79,132915.66000000003,5538.152500000001,221.52625,971.61,3,11883.326666666666,99.78333333333335,25,141.76,19,105,266.48571428571427,1,90.31
582,20391559636,Obras Inca SAC,Construcci�n,Trujillo,9557,Mid-Market,2019-02-24,Ejecutivo_33,59,4.2,683622.0900000001,28484.253750000003,58942.81,4.0,649426.32,266399.38,11099.974166666667,443.99916666666667,1530.6,5,14887.928,99.83,8,21.0,1,59,33.74576271186441,0,45.29
600,20203207427,Express Per� SAC,Transporte,Tacna,5866,Enterprise,2016-07-19,Ejecutivo_1,67,4.78,717158.1100000001,29881.58791666667,56175.29,3.9583333333333335,669020.3899999999,216723.21,9030.133749999999,361.2054166666666,1245.19,4,15120.2,99.8125,7,20.285714285714285,2,20,26.15,0,10.59
609,20278814761,Consulting Sur SAC,Finanzas,Chiclayo,3632,Enterprise,2022-06-30,Ejecutivo_10,58,4.7,750427.8599999999,31267.827499999996,59353.52,4.625,582009.8800000001,139986.75999999998,5832.781666666666,233.31125,804.3,3,11679.133333333333,99.95,13,30.23076923076923,2,32,27.3125,0,40.34
651,20886140578,Campos Andes EIRL,Agroindustria,Ica,3985,Enterprise,2018-10-07,Ejecutivo_2,63,4.49,846099.1100000002,35254.12958333334,59398.55,4.041666666666667,541805.6799999998,100349.02000000005,4181.209166666668,167.25,576.56,1,15636.13,99.5,5,22.0,0,49,26.408163265306122,0,12.79
663,20894870605,Retail Capital SAC,Retail,Ica,1018,Mid-Market,2020-01-28,Ejecutivo_14,94,4.88,701185.8800000001,29216.07833333334,57815.62,5.958333333333333,495690.02,99147.19000000002,4131.132916666667,165.24500000000003,569.65,2,12603.54,99.725,16,22.625,1,44,26.886363636363637,0,11.99
666,20076095431,Inversiones Per� SAC,Finanzas,Piura,2005,Mid-Market,2016-09-29,Ejecutivo_17,37,2.75,736841.73,30701.73875,56786.12,31.416666666666668,652670.6300000001,108273.43000000001,4511.392916666667,180.45583333333335,791.47,5,4725.21,99.75,77,147.44155844155844,55,92,253.6304347826087,1,99.38
680,20534735528,Express Sur SAC,Transporte,Arequipa,5830,Mid-Market,2019-10-17,Ejecutivo_31,55,4.91,646929.99,26955.41625,55755.84,4.625,643710.83,144835.37999999998,6034.807499999999,241.39166666666665,832.15,5,18431.854,99.82000000000001,21,19.38095238095238,2,22,31.136363636363637,0,34.12
727,20011669183,Cargo Andes SAC,Transporte,Lima,2506,Enterprise,2019-05-12,Ejecutivo_28,62,4.32,778183.7500000001,32424.32291666667,59919.87,4.708333333333333,458345.29000000004,257368.84000000008,10723.70166666667,428.94833333333327,1478.72,1,6334.98,99.9,9,30.77777777777778,1,35,31.142857142857142,0,55.2
728,20448869461,Telecom Capital EIRL,Telecomunicaciones,Arequipa,2131,SMB,2018-02-21,Ejecutivo_29,3,2.36,744943.54,31039.314166666667,59114.69,25.416666666666668,539737.8200000001,51111.96000000001,2129.6650000000004,85.18666666666668,373.63,1,1826.48,99.9,35,136.77142857142857,25,169,240.85207100591717,1,73.1
730,20622522372,Networks Inca EIRL,Telecomunicaciones,Trujillo,9783,Mid-Market,2019-02-07,Ejecutivo_31,63,4.57,761783.6800000002,31740.986666666675,50483.66,5.708333333333333,634008.26,252232.92000000004,10509.705000000002,420.3875,1449.21,4,16164.77,99.825,9,19.88888888888889,1,34,28.970588235294116,0,42.72
748,20472927742,Ingenier�a Pac�fico SAC,Construcci�n,Ica,7711,Mid-Market,2016-06-02,Ejecutivo_49,31,1.84,645833.3,26909.720833333336,58450.6,45.166666666666664,510459.50999999995,72149.53999999998,3006.2308333333326,120.24916666666668,527.41,1,21845.09,99.9,57,123.42105263157895,37,103,267.6504854368932,1,84.89
753,20492151826,Producci�n Sur EIRL,Manufactura,Huancayo,5847,SMB,2020-03-22,Ejecutivo_4,74,4.53,785827.8200000001,32742.825833333336,59221.84,4.166666666666667,658822.9,35113.08000000001,1463.0450000000003,58.521666666666654,201.74,1,17203.38,99.9,9,25.333333333333332,1,36,29.88888888888889,0,13.02
759,20462671462,Agroindustrial Per� EIRL,Agroindustria,Huancayo,9908,Enterprise,2020-10-12,Ejecutivo_10,77,4.91,574958.8200000001,23956.617500000004,52448.16,4.958333333333333,684127.1299999999,231453.84000000003,9643.910000000002,385.75708333333336,1329.82,3,11542.169999999998,99.78333333333335,18,30.0,1,56,30.053571428571427,0,4.46
778,20056906744,Finanzas Capital SAC,Finanzas,Lima,6337,Enterprise,2019-12-31,Ejecutivo_29,93,4.46,814164.3400000001,33923.51416666667,56412.77,4.458333333333333,615354.51,156526.16000000003,6521.923333333335,260.87791666666664,899.32,3,11591.963333333333,99.76666666666667,21,25.285714285714285,0,38,27.473684210526315,0,5.19
782,20414545635,Academia Sur SAC,Educaci�n,Cusco,4322,Mid-Market,2017-06-27,Ejecutivo_33,95,4.71,882268.99,36761.207916666666,56152.05,4.125,640382.0099999999,71826.54999999999,2992.7729166666663,119.71083333333333,412.68,5,14423.712,99.84,19,24.0,2,55,30.21818181818182,0,5.23
786,20371189547,Cloud Sur SAC,Tecnolog�a,Lima,911,Mid-Market,2019-04-24,Ejecutivo_37,16,1.4,636550.68,26522.945000000003,57578.06,29.125,631779.12,165776.50999999995,6907.354583333331,276.2945833333334,1211.82,2,21848.985,99.5,71,119.92957746478874,51,176,261.96022727272725,1,78.23
804,20945147541,Telecom Sur EIRL,Telecomunicaciones,Arequipa,2465,Mid-Market,2016-03-12,Ejecutivo_5,38,1.32,789240.03,32885.00125,52813.84,30.208333333333332,671982.3599999999,81440.31000000001,3393.3462500000005,135.73375000000001,595.32,4,11785.9,99.92500000000001,39,127.92307692307692,29,146,254.55479452054794,1,74.47
822,20102481717,Agro Andes EIRL,Agroindustria,Tacna,9976,Mid-Market,2021-01-16,Ejecutivo_23,79,4.04,767566.23,31981.92625,59231.97,5.0,593407.73,65878.72,2744.9466666666667,109.79750000000001,378.51,5,10030.439999999999,99.75999999999999,15,27.866666666666667,0,56,28.857142857142858,0,12.11
845,20233438364,Digital Inca EIRL,Tecnolog�a,Ica,4177,Enterprise,2025-02-11,Ejecutivo_46,1,1.69,853940.79,35580.86625,56052.83,55.166666666666664,456066.17,68203.48,2841.8116666666665,113.67208333333333,498.56,1,14117.75,99.9,57,125.87719298245614,38,177,240.52542372881356,1,98.26
868,20472812356,Campos Norte EIRL,Agroindustria,Cajamarca,4763,Enterprise,2023-12-30,Ejecutivo_19,73,3.63,630760.43,26281.684583333335,59510.71,5.791666666666667,609666.9499999998,217120.19999999998,9046.675,361.8670833333333,1247.47,4,12407.1975,99.71249999999999,17,17.58823529411765,1,23,33.43478260869565,0,24.58
894,20931102918,Comercial Capital EIRL,Retail,Ica,2169,Mid-Market,2023-05-18,Ejecutivo_45,63,4.97,623544.2899999999,25981.01208333333,57074.18,4.375,631500.2100000001,48539.770000000004,2022.4904166666668,80.89958333333334,278.89,2,16546.78,99.725,24,22.666666666666668,0,35,32.0,0,9.89
907,20598217661,Farmac�utica Norte EIRL,Salud,Lima,5580,Mid-Market,2018-12-12,Ejecutivo_8,55,4.74,678472.06,28269.66916666667,58881.43,4.916666666666667,575716.84,55616.72999999999,2317.3637499999995,92.69416666666666,319.55,3,14076.429999999998,99.90000000000002,9,25.22222222222222,0,22,33.68181818181818,0,53.35
911,20238503719,Cl�nica Capital SAC,Salud,Piura,4574,Enterprise,2018-07-31,Ejecutivo_12,55,4.23,810193.5800000001,33758.065833333334,59222.71,3.7083333333333335,522039.87999999995,248908.43999999994,10371.184999999998,414.84666666666675,1430.11,3,14374.323333333334,99.90000000000002,18,25.72222222222222,1,25,30.6,0,12.44
928,20232290310,Market Capital EIRL,Retail,Chiclayo,1079,SMB,2020-02-19,Ejecutivo_29,88,4.0,671031.3199999998,27959.638333333325,59719.45,3.8333333333333335,572111.82,218970.47999999998,9123.769999999999,364.9508333333334,1258.1,5,14372.544,99.75,12,22.666666666666668,0,59,25.203389830508474,0,57.3
965,20390637579,Learning Per� EIRL,Educaci�n,Lima,2690,Mid-Market,2017-01-29,Ejecutivo_16,95,4.14,688973.86,28707.244166666667,57503.36,4.541666666666667,566704.06,34204.94,1425.2058333333334,57.008333333333326,196.53,4,11984.6425,99.825,8,18.625,0,25,31.88,0,49.5
1039,20350615814,Campos Per� SAC,Agroindustria,Huancayo,339,Mid-Market,2023-06-12,Ejecutivo_40,8,2.58,607117.4000000001,25296.558333333338,52637.96,19.875,540605.98,87838.75,3659.9479166666665,146.39833333333334,642.1,3,19616.293333333335,99.63333333333333,76,122.0,50,149,265.758389261745,1,76.83
1067,20128981231,Networks Capital SAC,Telecomunicaciones,Tacna,7342,SMB,2021-03-17,Ejecutivo_18,37,2.16,716259.8899999999,29844.16208333333,58722.83,26.291666666666668,544219.04,25884.659999999996,1078.5275,43.14124999999999,189.22,2,14465.849999999999,99.95,45,131.26666666666668,34,110,256.6,1,93.42
1090,20418972154,Infraestructura Andes EIRL,Construcci�n,Huancayo,3864,Enterprise,2025-04-18,Ejecutivo_41,91,3.8,655225.1599999999,27301.04833333333,59450.7,4.708333333333333,515491.25000000006,89230.38,3717.9325000000003,148.7175,512.67,3,14456.866666666667,99.91666666666667,13,20.076923076923077,0,56,29.035714285714285,0,18.23
1091,20692743811,Comunicaciones Per� EIRL,Telecomunicaciones,Chiclayo,2303,SMB,2022-08-11,Ejecutivo_42,76,4.46,752756.48,31364.853333333333,56474.42,5.416666666666667,739903.6100000001,164716.33000000002,6863.180416666667,274.52708333333334,946.38,5,13627.047999999999,99.85,17,27.529411764705884,1,58,33.86206896551724,0,36.56
1098,20652715598,Retail Andes EIRL,Retail,Cusco,3315,Mid-Market,2018-01-11,Ejecutivo_49,93,4.89,810306.52,33762.77166666667,56480.03,3.875,568767.71,227451.16,9477.131666666666,379.0858333333333,1306.82,3,9351.776666666667,99.5,24,18.791666666666668,1,41,26.609756097560975,0,40.69
1115,20805120800,Obras Per� SAC,Construcci�n,Ica,2446,Mid-Market,2020-10-19,Ejecutivo_16,67,4.83,855596.1799999998,35649.84083333333,59512.7,3.75,473051.67999999993,151512.09,6313.00375,252.51999999999998,870.52,5,14391.116,99.73999999999998,19,24.05263157894737,1,52,33.36538461538461,0,39.72
1117,20728270908,Cargo Norte SAC,Transporte,Chiclayo,5693,SMB,2021-07-27,Ejecutivo_18,71,4.36,858811.7500000002,35783.82291666668,59875.44,4.291666666666667,610134.95,200035.44000000003,8334.810000000001,333.395,1149.31,5,12377.132000000001,99.67999999999999,8,25.125,2,53,29.339622641509433,0,56.59
1139,20506420768,Express Pac�fico SAC,Transporte,Tacna,9253,Mid-Market,2018-04-19,Ejecutivo_40,39,1.35,779006.6000000001,32458.608333333337,59755.69,25.583333333333332,691536.1599999998,89361.40000000001,3723.391666666667,148.9358333333333,653.23,4,13098.114999999998,99.7125,76,126.47368421052632,51,168,248.10714285714286,1,95.25
1146,20553234159,Software Capital SAC,Tecnolog�a,Chiclayo,6553,SMB,2018-11-22,Ejecutivo_47,4,1.83,740112.9899999999,30838.041249999995,57921.39,34.291666666666664,769298.8700000002,168995.44999999998,7041.477083333332,281.6591666666667,1235.35,3,18786.923333333336,99.76666666666667,33,129.15151515151516,19,124,266.2741935483871,1,98.84
1150,20515122946,Industrial Inca EIRL,Manufactura,Piura,7288,Enterprise,2022-11-03,Ejecutivo_1,6,2.97,700613.04,29192.210000000003,58675.07,13.541666666666666,524218.76000000007,145534.48,6063.936666666667,242.55791666666673,1063.85,1,16146.81,99.95,73,130.78082191780823,54,80,270.1625,1,94.27
1154,20463766046,Agro Sur SAC,Agroindustria,Cusco,9620,SMB,2024-07-21,Ejecutivo_5,91,4.23,753403.84,31391.826666666664,58213.09,4.166666666666667,526209.6799999999,145949.25,6081.21875,243.24875,838.55,1,20097.43,99.9,11,31.545454545454547,0,54,30.01851851851852,0,51.49
1167,20310672453,Log�stica Norte SAC,Transporte,Huancayo,9334,Mid-Market,2021-01-15,Ejecutivo_18,66,4.1,747700.7700000001,31154.198750000007,59162.32,5.458333333333333,586226.5,104974.13,4373.922083333334,174.95666666666668,603.13,1,3621.39,99.95,8,29.625,0,59,30.23728813559322,0,17.28
1171,20259710756,Cargo Pac�fico EIRL,Transporte,Cusco,2661,Enterprise,2020-06-22,Ejecutivo_22,77,4.44,628494.5599999998,26187.273333333327,56833.09,4.625,665002.3900000001,221705.00999999998,9237.70875,369.5091666666667,1273.81,5,12059.836,99.67999999999999,15,20.8,1,31,33.516129032258064,0,27.75
1186,20970519582,Agro Andes SAC,Agroindustria,Huancayo,9680,SMB,2021-06-03,Ejecutivo_37,68,4.56,685463.2400000001,28560.968333333338,59077.09,4.75,688283.2999999999,228906.8,9537.783333333333,381.5116666666667,1315.19,5,13557.928,99.84,6,37.0,1,30,31.0,0,48.96
1199,20629657542,Capital Pac�fico EIRL,Finanzas,Cusco,804,Enterprise,2019-12-26,Ejecutivo_50,13,2.02,732743.1000000001,30530.962500000005,59760.86,35.333333333333336,619303.1699999999,108869.37,4536.22375,181.45000000000002,795.83,4,10992.615,99.80000000000001,31,143.09677419354838,23,89,249.62921348314606,1,99.79
1212,20491872742,Agroindustrial Capital SAC,Agroindustria,Arequipa,2075,Enterprise,2016-11-01,Ejecutivo_13,28,2.04,879243.1699999999,36635.13208333333,59311.95,34.958333333333336,633529.08,68570.93,2857.122083333333,114.28499999999998,501.25,3,10949.506666666666,99.63333333333333,79,127.37974683544304,58,120,276.15833333333336,1,95.66
1215,20560858167,Transportes Inca EIRL,Transporte,Trujillo,7654,SMB,2022-08-04,Ejecutivo_16,24,1.56,857057.8199999998,35710.74249999999,59503.67,37.375,725860.4899999999,64773.15999999999,2698.881666666666,107.95541666666666,473.49,4,13446.8425,99.7125,36,121.22222222222223,29,153,253.62091503267973,1,90.17
1229,20982143395,Inversiones Andes EIRL,Finanzas,Arequipa,2990,Mid-Market,2021-12-19,Ejecutivo_30,28,2.51,601491.2799999999,25062.13666666666,51407.12,39.5,672476.48,26366.600000000002,1098.6083333333333,43.94416666666667,192.74,2,16506.775,99.92500000000001,52,140.82692307692307,37,158,245.6012658227848,1,88.28
1239,20084376855,Networks Capital EIRL,Telecomunicaciones,Chiclayo,9804,SMB,2021-08-15,Ejecutivo_40,51,3.88,715926.63,29830.27625,57450.56,5.541666666666667,643601.89,111126.51999999999,4630.2716666666665,185.21041666666665,638.48,5,11704.310000000001,99.75,10,28.7,1,59,34.59322033898305,0,58.9
1273,20281793406,Infraestructura Norte EIRL,Construcci�n,Tacna,2319,Mid-Market,2024-10-30,Ejecutivo_24,98,4.68,779660.8,32485.86666666667,56262.39,4.666666666666667,665664.5299999999,126453.51999999999,5268.8966666666665,210.755,726.54,5,6751.545999999999,99.85,20,23.4,3,48,33.479166666666664,0,20.69
1277,20370526351,Learning Norte EIRL,Educaci�n,Tacna,3080,Enterprise,2016-01-21,Ejecutivo_28,82,3.85,884903.55,36870.981250000004,57949.32,3.6666666666666665,502095.2699999999,147713.09,6154.712083333333,246.18791666666672,848.69,4,14806.98,99.8125,9,26.555555555555557,0,32,29.46875,0,25.25
1292,20566186323,Producci�n Pac�fico SAC,Manufactura,Chiclayo,9208,Mid-Market,2019-09-29,Ejecutivo_43,15,2.87,764618.76,31859.115,59720.4,31.75,653563.72,103170.07999999997,4298.753333333332,171.95000000000002,754.17,3,18080.710000000003,99.63333333333333,79,130.36708860759492,56,152,248.0,1,70.94
1301,20075681429,Constructora Per� EIRL,Construcci�n,Chiclayo,3448,Enterprise,2024-08-21,Ejecutivo_2,53,4.14,884603.09,36858.46208333333,56429.9,4.791666666666667,670092.7699999999,110541.84999999999,4605.910416666667,184.23624999999996,635.12,4,14718.7825,99.825,12,19.25,2,39,29.615384615384617,0,19.57
1305,20016934292,Infraestructura Pac�fico EIRL,Construcci�n,Trujillo,9999,SMB,2019-09-14,Ejecutivo_6,82,3.83,795397.5500000002,33141.56458333334,58701.75,5.083333333333333,510058.94,198844.48,8285.186666666666,331.4075000000001,1142.46,2,1414.355,99.92500000000001,9,30.22222222222222,1,34,28.41176470588235,0,30.7
1337,20826691362,Finanzas Pac�fico EIRL,Finanzas,Chiclayo,6572,SMB,2018-03-10,Ejecutivo_38,85,4.76,685182.8200000001,28549.284166666668,58620.22,4.416666666666667,499813.9,109438.29000000002,4559.928750000001,182.39708333333337,628.78,3,9823.426666666666,99.93333333333334,20,25.45,2,53,33.0377358490566,0,0.92
1341,20442877383,Learning Sur SAC,Educaci�n,Arequipa,4967,Mid-Market,2016-11-15,Ejecutivo_42,62,3.81,735604.29,30650.178750000003,55441.46,4.375,599082.64,175707.09999999998,7321.129166666666,292.845,1009.53,5,13093.789999999999,99.76,17,26.058823529411764,0,38,26.710526315789473,0,20.36
1356,20137455611,Log�stica Norte SAC,Transporte,Tacna,2506,Enterprise,2016-05-11,Ejecutivo_7,80,4.53,874068.29,36419.512083333335,59781.02,5.208333333333333,575046.3799999999,47053.26999999999,1960.5529166666663,78.42166666666667,270.35,1,19136.53,99.95,8,29.25,0,26,30.576923076923077,0,52.49
1357,20050537666,Software Andes EIRL,Tecnolog�a,Chiclayo,1936,Mid-Market,2016-10-12,Ejecutivo_8,79,3.82,834573.6499999998,34773.90208333333,57933.84,4.666666666666667,540874.2700000001,111171.33000000002,4632.138750000001,185.28583333333333,638.74,3,18634.42666666667,99.76666666666667,16,26.0,0,57,27.596491228070175,0,14.52
1359,20062715312,Comunicaciones Norte SAC,Telecomunicaciones,Arequipa,5497,Enterprise,2024-05-14,Ejecutivo_10,70,4.89,654016.08,27250.67,58952.4,5.375,533988.4400000001,73184.15999999999,3049.3399999999997,121.9733333333333,420.48,2,2903.715,99.7,19,21.05263157894737,0,37,29.45945945945946,0,21.39
1364,20492074926,Finanzas Capital EIRL,Finanzas,Lima,1544,SMB,2018-02-24,Ejecutivo_15,83,4.61,707087.0899999999,29461.96208333333,54856.56,5.208333333333333,656277.7199999999,120143.61000000002,5005.98375,200.23916666666662,690.29,4,10360.1625,99.8125,22,25.454545454545453,2,43,26.53488372093023,0,51.99
1369,20893595382,Cl�nica Norte SAC,Salud,Ica,2740,Mid-Market,2020-12-24,Ejecutivo_20,75,4.77,731648.0,30485.333333333332,55637.72,4.625,557429.5599999999,195263.35999999996,8135.9733333333315,325.43875,1121.89,4,9826.2175,99.9375,15,28.733333333333334,1,35,34.4,0,39.58
1406,20891179720,Cl�nica Sur SAC,Salud,Huancayo,4229,Enterprise,2021-06-17,Ejecutivo_7,0,2.47,856799.58,35699.9825,59948.95,27.916666666666668,643236.1,65256.23000000002,2719.009583333334,108.76041666666664,477.02,2,12554.0,99.725,74,128.6216216216216,53,161,268.527950310559,1,72.18
1407,20401536415,Learning Pac�fico SAC,Educaci�n,Huancayo,3945,SMB,2017-11-06,Ejecutivo_8,61,3.54,948636.3600000001,39526.51500000001,58743.98,4.125,629088.97,171805.71999999997,7158.571666666666,286.34333333333336,987.11,2,3950.9049999999997,99.725,19,28.263157894736842,4,38,32.3421052631579,0,13.0
1427,20398358446,Cargo Sur EIRL,Transporte,Trujillo,3577,Enterprise,2021-01-02,Ejecutivo_28,99,4.43,762474.64,31769.77666666667,59761.34,3.875,574600.2999999999,200017.69999999998,8334.070833333333,333.36499999999995,1149.21,1,18343.94,99.5,19,24.36842105263158,0,33,32.03030303030303,0,29.9
1443,20970137124,Campos Pac�fico SAC,Agroindustria,Cusco,9014,SMB,2023-04-21,Ejecutivo_44,95,4.57,736432.7599999999,30684.69833333333,59099.34,4.5,609021.6699999999,149224.09,6217.670416666667,248.70749999999998,857.37,3,12979.323333333334,99.8,16,21.9375,0,33,30.515151515151516,0,39.57
1446,20716690632,Comercial Andes SAC,Retail,Chiclayo,3948,SMB,2025-05-09,Ejecutivo_47,52,4.85,745711.6600000003,31071.31916666668,59702.6,5.083333333333333,674032.7300000001,208969.32,8707.055,348.2820833333333,1200.64,1,3722.09,99.9,13,30.384615384615383,1,38,33.6578947368421,0,51.75
1455,20669470318,Learning Pac�fico EIRL,Educaci�n,Trujillo,4684,SMB,2018-08-28,Ejecutivo_6,97,4.85,601872.68,25078.028333333335,51074.16,4.5,688819.62,159390.24000000002,6641.260000000001,265.65,915.78,2,19505.445,99.95,7,20.714285714285715,0,57,34.64912280701754,0,33.64
1502,20523112327,Inversiones Sur EIRL,Finanzas,Arequipa,2402,Enterprise,2023-10-31,Ejecutivo_3,78,4.16,653384.7699999999,27224.365416666664,59075.32,4.125,667095.5200000001,39480.08,1645.0033333333333,65.80041666666666,226.83,1,21628.69,99.5,18,17.88888888888889,0,24,28.791666666666668,0,34.35
1536,20537092300,Telecom Sur SAC,Telecomunicaciones,Huancayo,2988,SMB,2020-01-23,Ejecutivo_37,78,3.97,715593.85,29816.410416666666,56372.15,3.875,540330.77,103437.11,4309.879583333333,172.39541666666665,594.3,4,9176.635,99.825,11,16.09090909090909,2,28,28.5,0,40.64
1555,20069680186,Comunicaciones Norte SAC,Telecomunicaciones,Piura,4877,Enterprise,2022-02-16,Ejecutivo_6,61,4.04,827292.3099999999,34470.51291666667,59884.5,4.416666666666667,673271.2500000001,192548.81000000003,8022.867083333334,320.9145833333333,1106.29,5,11304.53,99.83,11,32.18181818181818,0,31,26.903225806451612,0,26.45
